,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds
6522,CT Tree,Snappi,0,1,-1,24,100,-76,CT,64
6523,CT Tree,Snappi,0,0,0,0,0,0,T,64
6524,CT Spawn ,Snappi,0,1,-1,22,100,-78,CT,64
6525,CT Spawn ,Snappi,0,0,0,0,0,0,T,64
6526,Right Side Quadbox Peek for a CT,Snappi,0,1,-1,0,97,-97,CT,64
6527,Right Side Quadbox Peek for a CT,Snappi,0,0,0,0,0,0,T,64
6528,Top Balcony ,Snappi,0,1,-1,0,100,-100,CT,64
6529,Top Balcony ,Snappi,1,0,1,73,0,73,T,64
6530,Arch Side Cubby,Snappi,0,0,0,0,0,0,CT,64
6531,Arch Side Cubby,Snappi,0,0,0,0,0,0,T,64
6532,LowerMid,Snappi,0,0,0,0,0,0,CT,64
6533,LowerMid,Snappi,0,0,0,0,0,0,T,64
6534,Lane Side,shz,0,0,0,0,14,-14,CT,49
6535,Lane Side,shz,0,3,-3,92,191,-99,T,49
6536,Top Mid Lane Side ,shz,1,4,-3,23,356,-333,CT,49
6537,Top Mid Lane Side ,shz,0,0,0,0,0,0,T,49
6538,Top Balcony ,shz,0,1,-1,0,81,-81,CT,49
6539,Top Balcony ,shz,1,1,0,182,100,82,T,49
6540,Banana,shz,0,0,0,0,0,0,CT,49
6541,Banana,shz,0,3,-3,88,300,-212,T,49
6542,Behind Coffins Playing the B Site Cross,shz,1,1,0,93,100,-7,CT,49
6543,Behind Coffins Playing the B Site Cross,shz,0,0,0,0,0,0,T,49
6544,Top Mid Arch Side,shz,0,0,0,0,0,0,CT,49
6545,Top Mid Arch Side,shz,1,1,0,96,113,-17,T,49
6546,Lane Behind Pillar,shz,0,0,0,0,0,0,CT,49
6547,Lane Behind Pillar,shz,0,0,0,0,0,0,T,49
6548,Pit,shz,0,1,-1,22,60,-38,CT,49
6549,Pit,shz,0,0,0,0,0,0,T,49
6550,Underpass,shz,0,0,0,0,0,0,CT,49
6551,Underpass,shz,0,1,-1,74,100,-26,T,49
6552,CT Banana Sandbangs,shz,0,0,0,0,0,0,CT,49
6553,CT Banana Sandbangs,shz,0,1,-1,38,18,20,T,49
6554,CT Spawn ,shz,1,0,1,46,0,46,CT,49
6555,CT Spawn ,shz,0,0,0,0,0,0,T,49
6556,Apartments,shz,0,0,0,0,0,0,CT,49
6557,Apartments,shz,0,0,0,0,35,-35,T,49
6558,A Site,shz,2,0,2,218,0,218,CT,49
6559,A Site,shz,0,0,0,0,0,0,T,49
6560,B Site,shz,0,0,0,0,0,0,CT,49
6561,B Site,shz,0,1,-1,0,100,-100,T,49
6562,Top Mid Chokepoint,shz,0,0,0,0,0,0,CT,49
6563,Top Mid Chokepoint,shz,0,1,-1,0,100,-100,T,49
6564,Grill,shz,0,0,0,0,0,0,CT,49
6565,Grill,shz,0,0,0,0,0,0,T,49
6566,Top Hay Bales,shz,0,1,-1,0,30,-30,CT,49
6567,Top Hay Bales,shz,0,0,0,0,0,0,T,49
6568,Boiler Peek to Mid,shz,0,0,0,0,0,0,CT,49
6569,Boiler Peek to Mid,shz,1,1,0,100,100,0,T,49
6570,A Site Behind Default Boxes,shz,0,1,-1,40,100,-60,CT,49
6571,A Site Behind Default Boxes,shz,0,0,0,0,0,0,T,49
6572,Lane Patio,shz,2,1,1,144,178,-34,CT,49
6573,Lane Patio,shz,0,0,0,0,0,0,T,49
6574,Apartments Hallway Peek from T Side,shz,0,0,0,72,27,45,CT,49
6575,Apartments Hallway Peek from T Side,shz,0,1,-1,0,103,-103,T,49
6576,CT Banana Half Wall Side,shz,0,0,0,0,0,0,CT,49
6577,CT Banana Half Wall Side,shz,0,1,-1,68,74,-6,T,49
6578,Deep CT Peeking Towards B Site,shz,1,0,1,10,26,-16,CT,49
6579,Deep CT Peeking Towards B Site,shz,0,0,0,0,0,0,T,49
6580,Bottom Mid Banana,shz,0,0,0,0,0,0,CT,49
6581,Bottom Mid Banana,shz,0,0,0,0,0,0,T,49
6582,TopofMid,shz,0,0,0,0,0,0,CT,49
6583,TopofMid,shz,0,0,0,0,0,0,T,49
6584,SecondMid,shz,0,0,0,0,0,0,CT,49
6585,SecondMid,shz,1,1,0,100,100,0,T,49
6586,Pit Below Balcony,shz,0,1,-1,87,100,-13,CT,49
6587,Pit Below Balcony,shz,0,0,0,0,0,0,T,49
6588,Graveyard Stairs,shz,0,0,0,0,0,0,CT,49
6589,Graveyard Stairs,shz,1,1,0,100,97,3,T,49
6590,Chokepoint Entering B,shz,0,0,0,0,95,-95,CT,49
6591,Chokepoint Entering B,shz,0,1,-1,54,100,-46,T,49
6592,A Bombsite Back Site,shz,0,1,-1,0,1,-1,CT,49
6593,A Bombsite Back Site,shz,0,0,0,0,0,0,T,49
6594,Arch Side,shz,0,0,0,0,0,0,CT,49
6595,Arch Side,shz,0,0,0,0,0,0,T,49
6596,Apps T Side Stairs,shz,0,0,0,0,0,0,CT,49
6597,Apps T Side Stairs,shz,0,1,-1,0,121,-121,T,49
6598,Lane Side,poizon,0,1,-1,14,140,-126,CT,54
6599,Lane Side,poizon,1,2,-1,100,140,-40,T,54
6600,Middle,poizon,0,2,-2,0,200,-200,CT,54
6601,Middle,poizon,0,1,-1,37,59,-22,T,54
6602,Banana,poizon,0,1,-1,0,100,-100,CT,54
6603,Banana,poizon,1,3,-2,406,526,-120,T,54
6604,CT Banana Sandbangs,poizon,0,0,0,0,9,-9,CT,54
6605,CT Banana Sandbangs,poizon,1,2,-1,132,157,-25,T,54
6606,CT Banana Half Wall Side,poizon,0,0,0,0,0,0,CT,54
6607,CT Banana Half Wall Side,poizon,3,2,1,409,217,192,T,54
6608,Logs,poizon,0,0,0,0,0,0,CT,54
6609,Logs,poizon,0,2,-2,0,100,-100,T,54
6610,A Bombsite Close Left,poizon,0,1,-1,0,58,-58,CT,54
6611,A Bombsite Close Left,poizon,0,1,-1,0,82,-82,T,54
6612,Grill,poizon,0,0,0,0,0,0,CT,54
6613,Grill,poizon,0,1,-1,0,52,-52,T,54
6614,Lane Behind Pillar,poizon,0,2,-2,87,100,-13,CT,54
6615,Lane Behind Pillar,poizon,0,0,0,0,0,0,T,54
6616,Chokepoint Entrance onto A site from Library Side,poizon,0,2,-2,52,112,-60,CT,54
6617,Chokepoint Entrance onto A site from Library Side,poizon,1,0,1,100,56,44,T,54
6618,Top Mid Arch Side,poizon,1,1,0,100,100,0,CT,54
6619,Top Mid Arch Side,poizon,0,0,0,0,0,0,T,54
6620,B Site Cross for T's Exposed to CT and Quad,poizon,0,0,0,0,0,0,CT,54
6621,B Site Cross for T's Exposed to CT and Quad,poizon,0,1,-1,0,74,-74,T,54
6622,A Site,poizon,2,1,1,284,100,184,CT,54
6623,A Site,poizon,2,0,2,146,0,146,T,54
6624,Apartments,poizon,1,1,0,100,100,0,CT,54
6625,Apartments,poizon,0,0,0,0,0,0,T,54
6626,CT Peek Towards B Choke,poizon,1,0,1,147,0,147,CT,54
6627,CT Peek Towards B Choke,poizon,0,0,0,0,28,-28,T,54
6628,Library,poizon,1,1,0,78,100,-22,CT,54
6629,Library,poizon,1,0,1,100,0,100,T,54
6630,CT Outside Construction,poizon,0,0,0,0,0,0,CT,54
6631,CT Outside Construction,poizon,0,1,-1,0,60,-60,T,54
6632,CT Banana Sandbags Right Corner,poizon,0,0,0,0,0,0,CT,54
6633,CT Banana Sandbags Right Corner,poizon,0,2,-2,0,110,-110,T,54
6634,Top Balcony ,poizon,0,0,0,23,0,23,CT,54
6635,Top Balcony ,poizon,0,1,-1,0,38,-38,T,54
6636,Chokepoint Entering B,poizon,0,0,0,63,79,-16,CT,54
6637,Chokepoint Entering B,poizon,1,0,1,124,50,74,T,54
6638,Pit,poizon,0,0,0,0,0,0,CT,54
6639,Pit,poizon,0,0,0,0,0,0,T,54
6640,CT Banana Barrels,poizon,0,1,-1,0,100,-100,CT,54
6641,CT Banana Barrels,poizon,1,0,1,12,51,-39,T,54
6642,Arch Side,poizon,1,1,0,144,100,44,CT,54
6643,Arch Side,poizon,0,0,0,2,0,2,T,54
6644,Boiler Peek to Mid,poizon,0,1,-1,23,94,-71,CT,54
6645,Boiler Peek to Mid,poizon,0,0,0,0,0,0,T,54
6646,Deep Apps Past Hallway,poizon,0,1,-1,32,66,-34,CT,54
6647,Deep Apps Past Hallway,poizon,0,0,0,0,0,0,T,54
6648,Left Side Quadbox Peek for a CT,poizon,0,1,-1,0,100,-100,CT,54
6649,Left Side Quadbox Peek for a CT,poizon,0,0,0,0,0,0,T,54
6650,Graveyard Stairs,poizon,0,1,-1,0,100,-100,CT,54
6651,Graveyard Stairs,poizon,0,0,0,0,0,0,T,54
6652,Apps Hallway,poizon,0,0,0,0,100,-100,CT,54
6653,Apps Hallway,poizon,0,0,0,0,0,0,T,54
6654,Deep CT Peeking Towards B Site,poizon,0,0,0,0,0,0,CT,54
6655,Deep CT Peeking Towards B Site,poizon,0,0,0,0,0,0,T,54
6656,Quad Box,poizon,0,0,0,0,0,0,CT,54
6657,Quad Box,poizon,0,0,0,73,0,73,T,54
6658,CT Outside Kitchen,poizon,0,0,0,0,0,0,CT,54
6659,CT Outside Kitchen,poizon,0,0,0,0,0,0,T,54
6660,Behind Coffins Playing the B Site Cross,poizon,0,0,0,0,0,0,CT,54
6661,Behind Coffins Playing the B Site Cross,poizon,0,0,0,0,0,0,T,54
6662,CT Banana Close Left Half Wall,poizon,0,0,0,0,0,0,CT,54
6663,CT Banana Close Left Half Wall,poizon,0,1,-1,0,0,0,T,54
6664,T Ramp Peeking Towards Mid,poizon,0,0,0,0,0,0,CT,54
6665,T Ramp Peeking Towards Mid,poizon,0,1,-1,37,226,-189,T,54
6666,A Bombsite Close Left,doto,0,0,0,0,0,0,CT,64
6667,A Bombsite Close Left,doto,0,1,-1,0,100,-100,T,64
6668,Lane Side,doto,0,4,-4,0,400,-400,CT,64
6669,Lane Side,doto,0,1,-1,48,123,-75,T,64
6670,Top Balcony ,doto,4,3,1,214,273,-59,CT,64
6671,Top Balcony ,doto,0,1,-1,0,56,-56,T,64
6672,Arch Side,doto,0,1,-1,16,100,-84,CT,64
6673,Arch Side,doto,0,2,-2,0,177,-177,T,64
6674,Pit,doto,1,3,-2,192,212,-20,CT,64
6675,Pit,doto,0,1,-1,27,84,-57,T,64
6676,SecondMid,doto,0,1,-1,0,100,-100,CT,64
6677,SecondMid,doto,0,2,-2,45,204,-159,T,64
6678,Top Mid Arch Side,doto,0,1,-1,18,135,-117,CT,64
6679,Top Mid Arch Side,doto,0,1,-1,0,100,-100,T,64
6680,B Site,doto,0,2,-2,0,97,-97,CT,64
6681,B Site,doto,0,1,-1,0,100,-100,T,64
6682,A Site Right Side Middle Pillar,doto,3,2,1,233,181,52,CT,64
6683,A Site Right Side Middle Pillar,doto,0,0,0,0,0,0,T,64
6684,Apartments Hallway Peek from T Side,doto,0,0,0,0,0,0,CT,64
6685,Apartments Hallway Peek from T Side,doto,0,1,-1,0,100,-100,T,64
6686,Top Mid Chokepoint,doto,0,1,-1,0,158,-158,CT,64
6687,Top Mid Chokepoint,doto,0,0,0,49,27,22,T,64
6688,Top Mid Lane Side ,doto,1,1,0,46,119,-73,CT,64
6689,Top Mid Lane Side ,doto,0,1,-1,0,100,-100,T,64
6690,A Site Behind Middle Boxes/Pillar hidden from Lane,doto,2,2,0,199,193,6,CT,64
6691,A Site Behind Middle Boxes/Pillar hidden from Lane,doto,0,0,0,0,0,0,T,64
6692,Pit Below Balcony,doto,0,1,-1,54,98,-44,CT,64
6693,Pit Below Balcony,doto,1,1,0,100,91,9,T,64
6694,A Site,doto,0,2,-2,0,165,-165,CT,64
6695,A Site,doto,0,0,0,0,0,0,T,64
6696,2nd Oranges,doto,0,0,0,0,0,0,CT,64
6697,2nd Oranges,doto,0,0,0,0,0,0,T,64
6698,A Bombsite Back Site,doto,0,0,0,1,0,1,CT,64
6699,A Bombsite Back Site,doto,0,1,-1,0,94,-94,T,64
6700,Lane Behind Pillar,doto,0,0,0,0,0,0,CT,64
6701,Lane Behind Pillar,doto,0,1,-1,0,21,-21,T,64
6702,Back Alley,doto,1,0,1,100,27,73,CT,64
6703,Back Alley,doto,0,0,0,0,0,0,T,64
6704,B Site Cross for T's Exposed to CT and Quad,doto,0,0,0,0,0,0,CT,64
6705,B Site Cross for T's Exposed to CT and Quad,doto,0,1,-1,0,87,-87,T,64
6706,Deep CT Peeking Towards B Site,doto,0,1,-1,25,100,-75,CT,64
6707,Deep CT Peeking Towards B Site,doto,0,0,0,0,0,0,T,64
6708,Apps T Side Stairs,doto,0,0,0,0,0,0,CT,64
6709,Apps T Side Stairs,doto,1,1,0,2,100,-98,T,64
6710,Default Plant A Site,doto,0,0,0,0,0,0,CT,64
6711,Default Plant A Site,doto,0,0,0,0,0,0,T,64
6712,Deep Apps Past Hallway,doto,0,1,-1,109,100,9,CT,64
6713,Deep Apps Past Hallway,doto,1,0,1,100,44,56,T,64
6714,Chokepoint Entrance onto A site from Library Side,doto,2,1,1,176,100,76,CT,64
6715,Chokepoint Entrance onto A site from Library Side,doto,0,0,0,0,0,0,T,64
6716,APlatform,doto,0,1,-1,0,100,-100,CT,64
6717,APlatform,doto,0,0,0,0,0,0,T,64
6718,Top Hay Bales,doto,0,0,0,0,0,0,CT,64
6719,Top Hay Bales,doto,0,0,0,0,0,0,T,64
6720,A Site Behind Default Boxes,doto,0,0,0,0,0,0,CT,64
6721,A Site Behind Default Boxes,doto,0,0,0,0,0,0,T,64
6722,Boiler Side Stairs,doto,0,0,0,0,0,0,CT,64
6723,Boiler Side Stairs,doto,0,1,-1,0,185,-185,T,64
6724,Apartments,doto,0,1,-1,0,100,-100,CT,64
6725,Apartments,doto,0,0,0,0,0,0,T,64
6726,Boiler Room,doto,0,0,0,0,0,0,CT,64
6727,Boiler Room,doto,1,0,1,100,0,100,T,64
6728,Pit Peek Towards Lane,doto,2,1,1,220,185,35,CT,64
6729,Pit Peek Towards Lane,doto,0,0,0,0,0,0,T,64
6730,CT Banana Half Wall Side,doto,0,0,0,0,0,0,CT,64
6731,CT Banana Half Wall Side,doto,0,0,0,0,0,0,T,64
6732,Middle,doto,0,1,-1,0,42,-42,CT,64
6733,Middle,doto,0,0,0,0,0,0,T,64
6734,CT Banana Sandbags Right Corner,doto,0,1,-1,0,20,-20,CT,64
6735,CT Banana Sandbags Right Corner,doto,0,0,0,0,0,0,T,64
6736,BackAlley,doto,0,1,-1,0,100,-100,CT,64
6737,BackAlley,doto,0,0,0,0,0,0,T,64
6738,CT Peek Towards B Choke,doto,0,1,-1,0,143,-143,CT,64
6739,CT Peek Towards B Choke,doto,0,0,0,0,0,0,T,64
6740,Chokepoint Entering B,doto,0,1,-1,29,136,-107,CT,64
6741,Chokepoint Entering B,doto,0,0,0,0,13,-13,T,64
6742,T Ramp Peeking Towards Mid,doto,0,0,0,0,0,0,CT,64
6743,T Ramp Peeking Towards Mid,doto,0,1,-1,36,73,-37,T,64
6744,Banana,boltz,0,1,-1,51,100,-49,CT,49
6745,Banana,boltz,2,4,-2,250,404,-154,T,49
6746,Chokepoint Entering B,boltz,3,2,1,229,239,-10,CT,49
6747,Chokepoint Entering B,boltz,1,2,-1,40,238,-198,T,49
6748,CT Banana Half Wall Side,boltz,2,1,1,262,157,105,CT,49
6749,CT Banana Half Wall Side,boltz,1,2,-1,100,148,-48,T,49
6750,CT Banana Sandbangs,boltz,0,2,-2,219,172,47,CT,49
6751,CT Banana Sandbangs,boltz,0,1,-1,44,86,-42,T,49
6752,Top Mid Arch Side,boltz,0,0,0,0,0,0,CT,49
6753,Top Mid Arch Side,boltz,1,1,0,184,100,84,T,49
6754,CT Peek Towards B Choke,boltz,2,1,1,173,127,46,CT,49
6755,CT Peek Towards B Choke,boltz,0,0,0,0,0,0,T,49
6756,Lane Side,boltz,0,0,0,0,0,0,CT,49
6757,Lane Side,boltz,0,2,-2,54,256,-202,T,49
6758,Arch Side,boltz,0,1,-1,0,70,-70,CT,49
6759,Arch Side,boltz,0,0,0,0,0,0,T,49
6760,CT Banana Sandbags Right Corner,boltz,0,0,0,16,11,5,CT,49
6761,CT Banana Sandbags Right Corner,boltz,0,0,0,0,0,0,T,49
6762,Construction,boltz,0,1,-1,49,100,-51,CT,49
6763,Construction,boltz,0,0,0,0,0,0,T,49
6764,Pit Peek Towards Lane,boltz,0,0,0,103,31,72,CT,49
6765,Pit Peek Towards Lane,boltz,0,1,-1,22,82,-60,T,49
6766,Dark,boltz,0,1,-1,78,100,-22,CT,49
6767,Dark,boltz,1,0,1,37,0,37,T,49
6768,Grill,boltz,0,0,0,0,0,0,CT,49
6769,Grill,boltz,0,1,-1,0,100,-100,T,49
6770,Default Plant A Site,boltz,0,0,0,0,0,0,CT,49
6771,Default Plant A Site,boltz,0,1,-1,0,100,-100,T,49
6772,Next to Library Cubby,boltz,0,1,-1,40,100,-60,CT,49
6773,Next to Library Cubby,boltz,0,0,0,0,0,0,T,49
6774,B Site Cross for T's Exposed to CT and Quad,boltz,0,0,0,5,0,5,CT,49
6775,B Site Cross for T's Exposed to CT and Quad,boltz,0,0,0,0,14,-14,T,49
6776,Lane Behind Pillar,boltz,0,0,0,0,0,0,CT,49
6777,Lane Behind Pillar,boltz,0,0,0,0,0,0,T,49
6778,Quad Box,boltz,0,1,-1,0,100,-100,CT,49
6779,Quad Box,boltz,0,0,0,0,0,0,T,49
6780,Deep Apps Past Hallway,boltz,0,0,0,0,0,0,CT,49
6781,Deep Apps Past Hallway,boltz,0,0,0,0,0,0,T,49
6782,CT Outside Construction,boltz,0,0,0,0,0,0,CT,49
6783,CT Outside Construction,boltz,0,0,0,0,0,0,T,49
6784,Deep CT Peeking Towards B Site,boltz,0,1,-1,20,60,-40,CT,49
6785,Deep CT Peeking Towards B Site,boltz,0,0,0,0,0,0,T,49
6786,B Site,boltz,0,0,0,0,0,0,CT,49
6787,B Site,boltz,0,0,0,27,0,27,T,49
6788,Logs,boltz,0,0,0,0,0,0,CT,49
6789,Logs,boltz,2,0,2,284,133,151,T,49
6790,Behind Coffins Playing the B Site Cross,boltz,2,1,1,246,117,129,CT,49
6791,Behind Coffins Playing the B Site Cross,boltz,0,0,0,0,0,0,T,49
6792,Pit,boltz,0,0,0,0,0,0,CT,49
6793,Pit,boltz,0,1,-1,0,27,-27,T,49
6794,CT Arch,boltz,0,0,0,0,0,0,CT,49
6795,CT Arch,boltz,0,0,0,0,0,0,T,49
6796,Top Mid Chokepoint,boltz,0,0,0,0,0,0,CT,49
6797,Top Mid Chokepoint,boltz,1,1,0,100,122,-22,T,49
6798,1st Oranges,boltz,0,1,-1,25,15,10,CT,49
6799,1st Oranges,boltz,0,0,0,0,0,0,T,49
6800,Middle,boltz,0,0,0,0,0,0,CT,49
6801,Middle,boltz,0,0,0,0,0,0,T,49
6802,Top Mid Lane Side ,boltz,0,0,0,0,0,0,CT,49
6803,Top Mid Lane Side ,boltz,0,1,-1,0,78,-78,T,49
6804,Top Balcony ,boltz,0,0,0,0,0,0,CT,49
6805,Top Balcony ,boltz,0,1,-1,0,100,-100,T,49
6806,Pit Below Balcony,boltz,0,0,0,0,0,0,CT,49
6807,Pit Below Balcony,boltz,0,0,0,0,0,0,T,49
6808,2nd Oranges,boltz,1,0,1,73,85,-12,CT,49
6809,2nd Oranges,boltz,0,0,0,0,0,0,T,49
6810,T Ramp Peeking Towards Mid,boltz,0,0,0,0,0,0,CT,49
6811,T Ramp Peeking Towards Mid,boltz,1,1,0,128,103,25,T,49
6812,Banana,dexter,3,1,2,317,149,168,CT,51
6813,Banana,dexter,1,4,-3,177,448,-271,T,51
6814,CT Banana Half Wall Side,dexter,1,0,1,141,116,25,CT,51
6815,CT Banana Half Wall Side,dexter,0,3,-3,68,203,-135,T,51
6816,Chokepoint Entering B,dexter,1,2,-1,171,241,-70,CT,51
6817,Chokepoint Entering B,dexter,1,0,1,9,59,-50,T,51
6818,Construction,dexter,0,0,0,0,0,0,CT,51
6819,Construction,dexter,2,0,2,200,0,200,T,51
6820,Behind Coffins Playing the B Site Cross,dexter,0,0,0,0,0,0,CT,51
6821,Behind Coffins Playing the B Site Cross,dexter,2,1,1,82,100,-18,T,51
6822,CT Banana Sandbangs,dexter,0,1,-1,10,103,-93,CT,51
6823,CT Banana Sandbangs,dexter,2,0,2,226,18,208,T,51
6824,Lane Side,dexter,0,0,0,46,0,46,CT,51
6825,Lane Side,dexter,0,1,-1,0,59,-59,T,51
6826,CT Peek Towards B Choke,dexter,1,1,0,100,100,0,CT,51
6827,CT Peek Towards B Choke,dexter,1,0,1,100,0,100,T,51
6828,Boiler Side Stairs,dexter,0,0,0,0,0,0,CT,51
6829,Boiler Side Stairs,dexter,1,1,0,15,59,-44,T,51
6830,CT Banana Sandbags Right Corner,dexter,0,1,-1,0,5,-5,CT,51
6831,CT Banana Sandbags Right Corner,dexter,0,0,0,0,0,0,T,51
6832,Bottom Mid Banana,dexter,0,1,-1,0,14,-14,CT,51
6833,Bottom Mid Banana,dexter,0,1,-1,9,228,-219,T,51
6834,Outside Library,dexter,0,2,-2,78,147,-69,CT,51
6835,Outside Library,dexter,0,0,0,0,0,0,T,51
6836,Logs,dexter,2,0,2,147,44,103,CT,51
6837,Logs,dexter,0,0,0,51,0,51,T,51
6838,B Site Cross for T's Exposed to CT and Quad,dexter,0,0,0,0,0,0,CT,51
6839,B Site Cross for T's Exposed to CT and Quad,dexter,0,0,0,0,0,0,T,51
6840,Pit Below Balcony,dexter,0,0,0,0,0,0,CT,51
6841,Pit Below Balcony,dexter,0,0,0,0,0,0,T,51
6842,A Site,dexter,0,1,-1,0,22,-22,CT,51
6843,A Site,dexter,0,0,0,0,0,0,T,51
6844,Boiler Peek to Mid,dexter,0,0,0,0,0,0,CT,51
6845,Boiler Peek to Mid,dexter,0,1,-1,12,100,-88,T,51
6846,CT Banana Barrels,dexter,0,1,-1,22,100,-78,CT,51
6847,CT Banana Barrels,dexter,0,0,0,0,0,0,T,51
6848,1st Oranges,dexter,0,1,-1,50,89,-39,CT,51
6849,1st Oranges,dexter,0,0,0,0,0,0,T,51
6850,CT Outside Kitchen,dexter,0,0,0,0,0,0,CT,51
6851,CT Outside Kitchen,dexter,0,1,-1,0,100,-100,T,51
6852,Behind B Site Back Pillar,dexter,0,1,-1,87,100,-13,CT,51
6853,Behind B Site Back Pillar,dexter,0,0,0,0,0,0,T,51
6854,CT Outside Construction,dexter,0,0,0,0,0,0,CT,51
6855,CT Outside Construction,dexter,0,0,0,0,0,0,T,51
6856,Deep CT Peeking Towards B Site,dexter,0,0,0,22,0,22,CT,51
6857,Deep CT Peeking Towards B Site,dexter,0,0,0,0,0,0,T,51
6858,Top Mid Arch Side,dexter,0,0,0,0,0,0,CT,51
6859,Top Mid Arch Side,dexter,0,1,-1,88,58,30,T,51
6860,Bottom Mid exposed to Top Mid,dexter,0,0,0,0,53,-53,CT,51
6861,Bottom Mid exposed to Top Mid,dexter,0,1,-1,0,46,-46,T,51
6862,CT Boost,dexter,0,1,-1,0,73,-73,CT,51
6863,CT Boost,dexter,0,0,0,0,0,0,T,51
6864,Top Mid Chokepoint,dexter,0,1,-1,0,48,-48,CT,51
6865,Top Mid Chokepoint,dexter,0,0,0,0,25,-25,T,51
6866,TopofMid,dexter,0,0,0,0,0,0,CT,51
6867,TopofMid,dexter,0,1,-1,0,100,-100,T,51
6868,Middle,dexter,0,0,0,0,0,0,CT,51
6869,Middle,dexter,0,0,0,0,0,0,T,51
6870,Top Mid Lane Side ,dexter,3,0,3,338,85,253,CT,51
6871,Top Mid Lane Side ,dexter,0,1,-1,68,141,-73,T,51
6872,Apps T Side Stairs,dexter,0,0,0,0,0,0,CT,51
6873,Apps T Side Stairs,dexter,0,1,-1,0,100,-100,T,51
6874,CT Arch,dexter,0,0,0,0,0,0,CT,51
6875,CT Arch,dexter,0,1,-1,0,100,-100,T,51
6876,Top Mid Chokepoint,JW,0,1,-1,15,100,-85,CT,48
6877,Top Mid Chokepoint,JW,0,2,-2,0,264,-264,T,48
6878,CT Peek Towards B Choke,JW,1,3,-2,167,361,-194,CT,48
6879,CT Peek Towards B Choke,JW,0,0,0,0,29,-29,T,48
6880,B Site,JW,0,1,-1,28,39,-11,CT,48
6881,B Site,JW,0,1,-1,0,90,-90,T,48
6882,A Site,JW,1,1,0,100,100,0,CT,48
6883,A Site,JW,0,0,0,0,0,0,T,48
6884,Construction,JW,0,1,-1,0,66,-66,CT,48
6885,Construction,JW,0,1,-1,0,100,-100,T,48
6886,Top Mid Arch Side,JW,0,0,0,0,0,0,CT,48
6887,Top Mid Arch Side,JW,0,0,0,0,0,0,T,48
6888,Apps T Side Stairs,JW,0,1,-1,0,100,-100,CT,48
6889,Apps T Side Stairs,JW,0,1,-1,0,100,-100,T,48
6890,Banana,JW,0,1,-1,0,100,-100,CT,48
6891,Banana,JW,0,0,0,0,26,-26,T,48
6892,Pit Peek Towards Lane,JW,0,1,-1,0,46,-46,CT,48
6893,Pit Peek Towards Lane,JW,0,1,-1,0,13,-13,T,48
6894,Middle,JW,0,0,0,0,0,0,CT,48
6895,Middle,JW,0,1,-1,0,92,-92,T,48
6896,Lane Side,JW,2,0,2,158,0,158,CT,48
6897,Lane Side,JW,0,0,0,0,0,0,T,48
6898,Deep CT Peeking Towards B Site,JW,1,2,-1,171,286,-115,CT,48
6899,Deep CT Peeking Towards B Site,JW,0,0,0,0,0,0,T,48
6900,Chokepoint Entering B,JW,3,0,3,208,60,148,CT,48
6901,Chokepoint Entering B,JW,0,0,0,0,0,0,T,48
6902,A Site Behind Default Boxes,JW,0,2,-2,0,124,-124,CT,48
6903,A Site Behind Default Boxes,JW,0,0,0,0,13,-13,T,48
6904,Graveyard Stairs,JW,0,0,0,0,0,0,CT,48
6905,Graveyard Stairs,JW,0,0,0,0,0,0,T,48
6906,Grill,JW,0,0,0,0,0,0,CT,48
6907,Grill,JW,1,1,0,77,100,-23,T,48
6908,CT Banana Barrels,JW,0,1,-1,0,100,-100,CT,48
6909,CT Banana Barrels,JW,0,0,0,0,8,-8,T,48
6910,1st Oranges,JW,0,0,0,0,0,0,CT,48
6911,1st Oranges,JW,0,0,0,0,0,0,T,48
6912,Chokepoint Entrance onto A site from Library Side,JW,1,0,1,100,0,100,CT,48
6913,Chokepoint Entrance onto A site from Library Side,JW,0,1,-1,0,100,-100,T,48
6914,Outside Library,JW,0,0,0,0,0,0,CT,48
6915,Outside Library,JW,0,0,0,0,0,0,T,48
6916,Deep Apps Past Hallway,JW,0,0,0,0,0,0,CT,48
6917,Deep Apps Past Hallway,JW,0,0,0,0,0,0,T,48
6918,A Bombsite Close Left,JW,1,0,1,122,0,122,CT,48
6919,A Bombsite Close Left,JW,0,1,-1,0,102,-102,T,48
6920,Back Alley,JW,0,1,-1,21,100,-79,CT,48
6921,Back Alley,JW,0,0,0,0,0,0,T,48
6922,Arch Side Cubby,JW,0,1,-1,0,50,-50,CT,48
6923,Arch Side Cubby,JW,0,0,0,0,0,0,T,48
6924,Behind Coffins Playing the B Site Cross,JW,0,0,0,72,34,38,CT,48
6925,Behind Coffins Playing the B Site Cross,JW,0,0,0,0,0,0,T,48
6926,CT Banana Half Wall Side,JW,0,0,0,0,0,0,CT,48
6927,CT Banana Half Wall Side,JW,0,0,0,0,40,-40,T,48
6928,Boiler Side Stairs,JW,0,0,0,0,0,0,CT,48
6929,Boiler Side Stairs,JW,0,1,-1,0,0,0,T,48
6930,CT Banana Sandbags Right Corner,JW,0,0,0,0,0,0,CT,48
6931,CT Banana Sandbags Right Corner,JW,0,0,0,0,0,0,T,48
6932,A Site Behind Middle Boxes/Pillar hidden from Lane,JW,0,0,0,0,16,-16,CT,48
