,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds
1263,Sandwhich,VINI,1,0,1,100,0,100,T,50
1264,Bench,VINI,0,1,-1,0,100,-100,CT,50
1265,Bench,VINI,0,0,0,0,0,0,T,50
1266,Arch,VINI,0,0,0,0,0,0,CT,50
1267,Arch,VINI,0,0,0,0,0,0,T,50
1268,CT Left Side,VINI,1,1,0,78,100,-22,CT,50
1269,CT Left Side,VINI,0,0,0,0,0,0,T,50
1270,Close A Ramp,VINI,0,0,0,0,0,0,CT,50
1271,Close A Ramp,VINI,0,0,0,0,0,0,T,50
1272,T Palace Stairs Peek,NiKo,1,1,0,160,100,60,CT,35
1273,T Palace Stairs Peek,NiKo,0,2,-2,0,269,-269,T,35
1274,Underpass,NiKo,0,1,-1,85,74,11,CT,35
1275,Underpass,NiKo,0,0,0,0,0,0,T,35
1276,Snipers Nest,NiKo,2,2,0,250,283,-33,CT,35
1277,Snipers Nest,NiKo,0,0,0,0,0,0,T,35
1278,Firebox,NiKo,0,1,-1,0,36,-36,CT,35
1279,Firebox,NiKo,0,0,0,0,0,0,T,35
1280,CT Side Apps,NiKo,0,0,0,0,0,0,CT,35
1281,CT Side Apps,NiKo,0,0,0,0,0,0,T,35
1282,CT Catwalk,NiKo,0,1,-1,0,100,-100,CT,35
1283,CT Catwalk,NiKo,1,1,0,159,100,59,T,35
1284,Deep Jungle,NiKo,0,0,0,0,0,0,CT,35
1285,Deep Jungle,NiKo,0,0,0,0,0,0,T,35
1286,Top Balcony,NiKo,0,0,0,0,0,0,CT,35
1287,Top Balcony,NiKo,2,2,0,151,131,20,T,35
1288,Bottom Stairs,NiKo,3,1,2,406,126,280,CT,35
1289,Bottom Stairs,NiKo,1,0,1,100,0,100,T,35
1290,Underneath B apps plat,NiKo,0,0,0,0,0,0,CT,35
1291,Underneath B apps plat,NiKo,0,0,0,0,0,0,T,35
1292,A Ramp,NiKo,0,0,0,0,0,0,CT,35
1293,A Ramp,NiKo,1,1,0,60,100,-40,T,35
1294,Under window B apps,NiKo,0,0,0,0,0,0,CT,35
1295,Under window B apps,NiKo,0,0,0,0,0,0,T,35
1296,Top Mid Left Side,NiKo,0,0,0,0,0,0,CT,35
1297,Top Mid Left Side,NiKo,1,1,0,100,128,-28,T,35
1298,A Site Exposed to Stairs Connector Cat,NiKo,0,0,0,0,0,0,CT,35
1299,A Site Exposed to Stairs Connector Cat,NiKo,0,0,0,0,0,0,T,35
1300,Top Connector,NiKo,0,0,0,0,0,0,CT,35
1301,Top Connector,NiKo,0,1,-1,0,100,-100,T,35
1302,Deep T Apps Underpass STairs,NiKo,0,1,-1,66,122,-56,CT,35
1303,Deep T Apps Underpass STairs,NiKo,0,0,0,83,0,83,T,35
1304,Mid Close Connector,NiKo,0,0,0,0,0,0,CT,35
1305,Mid Close Connector,NiKo,0,0,0,0,0,0,T,35
1306,Stairs Palace Peek,NiKo,0,0,0,0,0,0,CT,35
1307,Stairs Palace Peek,NiKo,0,0,0,0,0,0,T,35
1308,T Deep Apps Underpass/Apps Peek,NiKo,0,1,-1,0,100,-100,CT,35
1309,T Deep Apps Underpass/Apps Peek,NiKo,0,0,0,0,0,0,T,35
1310,Deep CT,NiKo,0,0,0,0,0,0,CT,35
1311,Deep CT,NiKo,1,0,1,67,0,67,T,35
1312,Top STairs,NiKo,1,0,1,78,0,78,CT,35
1313,Top STairs,NiKo,0,0,0,0,0,0,T,35
1314,Deep Catwalk,NiKo,0,0,0,0,0,0,CT,35
1315,Deep Catwalk,NiKo,0,0,0,0,0,0,T,35
1316,Ticketbooth ,NiKo,0,0,0,0,0,0,CT,35
1317,Ticketbooth ,NiKo,0,0,0,0,0,0,T,35
1318,Top Mid Catwalk,NiKo,0,0,0,0,0,0,CT,35
1319,Top Mid Catwalk,NiKo,0,0,0,0,0,0,T,35
1320,CT Deep Catwalk Mid peek,NiKo,0,0,0,0,0,0,CT,35
1321,CT Deep Catwalk Mid peek,NiKo,0,0,0,26,0,26,T,35
1322,Bench,NiKo,0,0,0,0,0,0,CT,35
1323,Bench,NiKo,0,0,0,0,0,0,T,35
1324,Inside Market Doors,NiKo,0,0,0,44,40,4,CT,35
1325,Inside Market Doors,NiKo,0,1,-1,0,100,-100,T,35
1326,T apps entrance close left,NiKo,0,1,-1,0,100,-100,CT,35
1327,T apps entrance close left,NiKo,0,0,0,0,0,0,T,35
1328,Catwalk Plant B Site,NiKo,0,1,-1,27,47,-20,CT,35
1329,Catwalk Plant B Site,NiKo,0,0,0,0,0,0,T,35
1330,Left Side corner deep jungle,NiKo,0,1,-1,0,100,-100,CT,35
1331,Left Side corner deep jungle,NiKo,0,0,0,0,0,0,T,35
1332,Top Mid Boxes Right Side Peek,NiKo,0,0,0,0,0,0,CT,35
1333,Top Mid Boxes Right Side Peek,NiKo,0,0,0,0,0,0,T,35
1334,B Site Default Plant,NiKo,0,0,0,0,0,0,CT,35
1335,B Site Default Plant,NiKo,0,0,0,0,0,0,T,35
1336,Tetris,NiKo,0,0,0,0,0,0,CT,35
1337,Tetris,NiKo,0,0,0,0,0,0,T,35
1338,Right Side Connector,NiKo,0,0,0,0,0,0,CT,35
1339,Right Side Connector,NiKo,0,0,0,0,0,0,T,35
1340,Close A Ramp,NiKo,0,0,0,0,0,0,CT,35
1341,Close A Ramp,NiKo,1,1,0,84,68,16,T,35
1342,CT Side Apps,misutaaa,0,1,-1,0,24,-24,CT,27
1343,CT Side Apps,misutaaa,0,1,-1,13,100,-87,T,27
1344,Deep Palace,misutaaa,1,1,0,100,100,0,CT,27
1345,Deep Palace,misutaaa,0,1,-1,0,100,-100,T,27
1346,Left Side Platform,misutaaa,0,0,0,25,0,25,CT,27
1347,Left Side Platform,misutaaa,0,0,0,0,0,0,T,27
1348,Arch,misutaaa,1,1,0,46,100,-54,CT,27
1349,Arch,misutaaa,0,0,0,0,0,0,T,27
1350,Top Connector,misutaaa,0,0,0,0,0,0,CT,27
1351,Top Connector,misutaaa,0,1,-1,0,100,-100,T,27
1352,Bottom Stairs,misutaaa,0,0,0,0,0,0,CT,27
1353,Bottom Stairs,misutaaa,0,0,0,0,0,0,T,27
1354,A Ramp,misutaaa,0,0,0,0,0,0,CT,27
1355,A Ramp,misutaaa,0,1,-1,0,100,-100,T,27
1356,Bench,misutaaa,4,2,2,367,180,187,CT,27
1357,Bench,misutaaa,0,0,0,0,0,0,T,27
1358,Top Balcony,misutaaa,0,0,0,0,0,0,CT,27
1359,Top Balcony,misutaaa,0,1,-1,14,100,-86,T,27
1360,Ticketbooth ,misutaaa,0,0,0,0,0,0,CT,27
1361,Ticketbooth ,misutaaa,0,1,-1,0,100,-100,T,27
1362,Deep T Apps Underpass STairs,misutaaa,0,0,0,0,0,0,CT,27
1363,Deep T Apps Underpass STairs,misutaaa,0,1,-1,0,100,-100,T,27
1364,Deep T Apps,misutaaa,0,0,0,0,0,0,CT,27
1365,Deep T Apps,misutaaa,0,0,0,50,0,50,T,27
1366,Catwalk Connector Peek,misutaaa,1,0,1,100,0,100,CT,27
1367,Catwalk Connector Peek,misutaaa,0,0,0,0,0,0,T,27
1368,Close Market door,misutaaa,1,1,0,106,100,6,CT,27
1369,Close Market door,misutaaa,0,0,0,0,0,0,T,27
1370,Snipers Palace Peek,misutaaa,0,1,-1,0,15,-15,CT,27
1371,Snipers Palace Peek,misutaaa,0,0,0,0,0,0,T,27
1372,Deep Catwalk,misutaaa,2,1,1,174,185,-11,CT,27
1373,Deep Catwalk,misutaaa,0,0,0,0,0,0,T,27
1374,Underpass,misutaaa,0,1,-1,0,100,-100,CT,27
1375,Underpass,misutaaa,0,0,0,0,0,0,T,27
1376,B Site Default Plant,misutaaa,0,0,0,9,0,9,CT,27
1377,B Site Default Plant,misutaaa,0,0,0,0,0,0,T,27
1378,Forest,misutaaa,2,1,1,227,100,127,CT,27
1379,Forest,misutaaa,0,0,0,0,0,0,T,27
1380,Bottom Connector,misutaaa,0,0,0,0,0,0,CT,27
1381,Bottom Connector,misutaaa,0,0,0,0,0,0,T,27
1382,A Site,misutaaa,0,0,0,0,0,0,CT,27
1383,A Site,misutaaa,0,0,0,0,0,0,T,27
1384,CT Deep Catwalk Mid peek,misutaaa,2,0,2,200,0,200,CT,27
1385,CT Deep Catwalk Mid peek,misutaaa,0,0,0,0,0,0,T,27
1386,Default A,misutaaa,0,0,0,0,0,0,CT,27
1387,Default A,misutaaa,2,1,1,151,29,122,T,27
1388,Back B Site Peeking Apps/Plat,misutaaa,0,0,0,34,0,34,CT,27
1389,Back B Site Peeking Apps/Plat,misutaaa,0,0,0,0,0,0,T,27
1390,T Spawn A Ramp,misutaaa,0,0,0,0,0,0,CT,27
1391,T Spawn A Ramp,misutaaa,0,1,-1,0,101,-101,T,27
1392,CT Catwalk,misutaaa,0,0,0,7,0,7,CT,27
1393,CT Catwalk,misutaaa,0,0,0,0,0,0,T,27
1394,Sandwhich,misutaaa,0,0,0,0,0,0,CT,27
1395,Sandwhich,misutaaa,0,0,0,0,0,0,T,27
1396,Tetris,misutaaa,0,0,0,0,0,0,CT,27
1397,Tetris,misutaaa,0,1,-1,0,99,-99,T,27
1398,Bottom Mid Ladder Room Peek,misutaaa,0,0,0,0,0,0,CT,27
1399,Bottom Mid Ladder Room Peek,misutaaa,0,0,0,0,0,0,T,27
1400,Mid Close Connector,cadiaN,1,0,1,100,0,100,CT,27
1401,Mid Close Connector,cadiaN,0,2,-2,13,151,-138,T,27
1402,Left Side Platform,cadiaN,0,0,0,0,0,0,CT,27
1403,Left Side Platform,cadiaN,0,0,0,0,0,0,T,27
1404,Murder Hole,cadiaN,1,0,1,49,0,49,CT,27
1405,Murder Hole,cadiaN,0,0,0,0,0,0,T,27
1406,CT Side Apps,cadiaN,0,0,0,0,0,0,CT,27
1407,CT Side Apps,cadiaN,0,1,-1,0,189,-189,T,27
1408,CT Outside Market,cadiaN,1,0,1,53,0,53,CT,27
1409,CT Outside Market,cadiaN,0,0,0,0,0,0,T,27
1410,Top Connector,cadiaN,1,0,1,79,0,79,CT,27
1411,Top Connector,cadiaN,0,2,-2,84,172,-88,T,27
1412,T Palace Stairs Peek,cadiaN,1,0,1,100,0,100,CT,27
1413,T Palace Stairs Peek,cadiaN,0,0,0,0,0,0,T,27
1414,Catwalk T Aparments Peek,cadiaN,1,1,0,128,117,11,CT,27
1415,Catwalk T Aparments Peek,cadiaN,0,0,0,0,0,0,T,27
1416,A Site,cadiaN,0,0,0,0,0,0,CT,27
1417,A Site,cadiaN,0,0,0,0,0,0,T,27
1418,Underpass,cadiaN,0,0,0,0,0,0,CT,27
1419,Underpass,cadiaN,0,0,0,0,0,0,T,27
1420,Left Side corner deep jungle,cadiaN,0,0,0,0,0,0,CT,27
1421,Left Side corner deep jungle,cadiaN,0,0,0,0,0,0,T,27
1422,Deep Jungle,cadiaN,1,1,0,100,8,92,CT,27
1423,Deep Jungle,cadiaN,0,0,0,0,63,-63,T,27
1424,Deep Palace,cadiaN,0,0,0,0,0,0,CT,27
1425,Deep Palace,cadiaN,0,0,0,0,0,0,T,27
1426,Top Mid Left Side,cadiaN,0,0,0,0,19,-19,CT,27
1427,Top Mid Left Side,cadiaN,0,0,0,9,0,9,T,27
1428,Bench,cadiaN,0,0,0,0,0,0,CT,27
1429,Bench,cadiaN,0,0,0,0,0,0,T,27
1430,Default A,cadiaN,0,0,0,0,0,0,CT,27
1431,Default A,cadiaN,0,0,0,0,0,0,T,27
1432,Close Market door,cadiaN,3,1,2,192,246,-54,CT,27
1433,Close Market door,cadiaN,0,0,0,0,0,0,T,27
1434,Triple Box,cadiaN,0,0,0,0,0,0,CT,27
1435,Triple Box,cadiaN,0,0,0,0,0,0,T,27
1436,Top Balcony,cadiaN,0,1,-1,0,6,-6,CT,27
1437,Top Balcony,cadiaN,0,0,0,0,0,0,T,27
1438,Bottom Stairs,cadiaN,0,0,0,0,0,0,CT,27
1439,Bottom Stairs,cadiaN,0,0,0,0,0,0,T,27
1440,Leftside Connector,cadiaN,0,0,0,0,0,0,CT,27
1441,Leftside Connector,cadiaN,1,0,1,100,0,100,T,27
1442,Sandwhich,cadiaN,0,1,-1,0,100,-100,CT,27
1443,Sandwhich,cadiaN,0,0,0,0,0,0,T,27
1444,Right Side Snipers Nest,cadiaN,0,0,0,0,0,0,CT,27
1445,Right Side Snipers Nest,cadiaN,0,1,-1,0,100,-100,T,27
1446,B Bombsite Cross to Catwalk,cadiaN,0,0,0,0,0,0,CT,27
1447,B Bombsite Cross to Catwalk,cadiaN,0,1,-1,0,11,-11,T,27
1448,Jungle Plant,cadiaN,0,0,0,0,0,0,CT,27
1449,Jungle Plant,cadiaN,0,0,0,0,0,0,T,27
1450,Snipers Palace Peek,AmaNEk,0,2,-2,0,104,-104,CT,35
1451,Snipers Palace Peek,AmaNEk,0,1,-1,0,100,-100,T,35
1452,Bottom Stairs,AmaNEk,0,0,0,0,0,0,CT,35
1453,Bottom Stairs,AmaNEk,1,2,-1,76,229,-153,T,35
1454,Deep Jungle,AmaNEk,0,0,0,0,0,0,CT,35
1455,Deep Jungle,AmaNEk,0,2,-2,0,171,-171,T,35
1456,A Ramp,AmaNEk,0,0,0,0,0,0,CT,35
1457,A Ramp,AmaNEk,0,1,-1,20,100,-80,T,35
1458,Top Balcony,AmaNEk,0,0,0,0,0,0,CT,35
1459,Top Balcony,AmaNEk,0,1,-1,47,100,-53,T,35
1460,Deep CT,AmaNEk,0,2,-2,0,191,-191,CT,35
1461,Deep CT,AmaNEk,0,0,0,0,0,0,T,35
1462,Close Market door,AmaNEk,0,0,0,0,0,0,CT,35
1463,Close Market door,AmaNEk,0,0,0,0,0,0,T,35
1464,CT Outside Market,AmaNEk,0,1,-1,0,100,-100,CT,35
1465,CT Outside Market,AmaNEk,0,0,0,0,0,0,T,35
1466,CT Side Apps,AmaNEk,3,0,3,215,70,145,CT,35
1467,CT Side Apps,AmaNEk,0,1,-1,59,106,-47,T,35
1468,Deep T Apps,AmaNEk,0,0,0,0,0,0,CT,35
1469,Deep T Apps,AmaNEk,0,0,0,0,1,-1,T,35
1470,Catwalk Plant B Site,AmaNEk,0,0,0,0,0,0,CT,35
1471,Catwalk Plant B Site,AmaNEk,0,0,0,0,0,0,T,35
1472,Bottom Connector,AmaNEk,0,0,0,0,0,0,CT,35
1473,Bottom Connector,AmaNEk,0,0,0,0,0,0,T,35
1474,Deep T Apps Underpass STairs,AmaNEk,0,0,0,0,0,0,CT,35
1475,Deep T Apps Underpass STairs,AmaNEk,0,0,0,0,0,0,T,35
1476,Back Right B Site from T's Perspective,AmaNEk,0,0,0,0,0,0,CT,35
1477,Back Right B Site from T's Perspective,AmaNEk,0,0,0,0,0,0,T,35
1478,Top Mid Left Side,AmaNEk,0,0,0,0,0,0,CT,35
1479,Top Mid Left Side,AmaNEk,0,0,0,0,0,0,T,35
1480,B Bombsite Cross to Catwalk,AmaNEk,0,0,0,0,0,0,CT,35
1481,B Bombsite Cross to Catwalk,AmaNEk,2,1,1,117,122,-5,T,35
1482,Leftside Connector,AmaNEk,0,0,0,0,0,0,CT,35
1483,Leftside Connector,AmaNEk,0,0,0,0,0,0,T,35
1484,Top Mid towards Apps,AmaNEk,0,0,0,0,0,0,CT,35
1485,Top Mid towards Apps,AmaNEk,0,1,-1,0,100,-100,T,35
1486,Top STairs,AmaNEk,0,1,-1,0,40,-40,CT,35
1487,Top STairs,AmaNEk,1,0,1,111,0,111,T,35
1488,Deep Catwalk,AmaNEk,2,1,1,164,156,8,CT,35
1489,Deep Catwalk,AmaNEk,0,0,0,0,0,0,T,35
1490,Market Window Peek,AmaNEk,0,1,-1,0,100,-100,CT,35
1491,Market Window Peek,AmaNEk,0,0,0,0,0,0,T,35
1492,Arch,AmaNEk,0,0,0,0,0,0,CT,35
1493,Arch,AmaNEk,0,0,0,0,0,0,T,35
1494,Jungle Plant,AmaNEk,0,0,0,0,0,0,CT,35
1495,Jungle Plant,AmaNEk,0,0,0,0,0,0,T,35
1496,Ticketbooth ,AmaNEk,3,1,2,295,199,96,CT,35
1497,Ticketbooth ,AmaNEk,0,0,0,0,0,0,T,35
1498,A Site,AmaNEk,0,0,0,0,0,0,CT,35
1499,A Site,AmaNEk,0,1,-1,0,100,-100,T,35
1500,B site Market Plant,AmaNEk,0,1,-1,0,3,-3,CT,35
1501,B site Market Plant,AmaNEk,1,0,1,100,0,100,T,35
1502,Bench Closer to Tribox,AmaNEk,0,0,0,0,0,0,CT,35
1503,Bench Closer to Tribox,AmaNEk,0,1,-1,0,100,-100,T,35
1504,Back B Site Peeking Apps/Plat,AmaNEk,1,0,1,100,27,73,CT,35
1505,Back B Site Peeking Apps/Plat,AmaNEk,0,0,0,0,0,0,T,35
1506,CT Deep Catwalk Mid peek,AmaNEk,0,1,-1,0,83,-83,CT,35
1507,CT Deep Catwalk Mid peek,AmaNEk,0,0,0,0,0,0,T,35
1508,Sandwhich,AmaNEk,0,0,0,0,0,0,CT,35
1509,Sandwhich,AmaNEk,0,0,0,0,0,0,T,35
1510,Close Left CT A Ramp,AmaNEk,0,0,0,0,0,0,CT,35
1511,Close Left CT A Ramp,AmaNEk,0,1,-1,0,100,-100,T,35
1512,T Deep Apps Underpass/Apps Peek,AmaNEk,0,0,0,0,33,-33,CT,35
1513,T Deep Apps Underpass/Apps Peek,AmaNEk,0,0,0,0,0,0,T,35
1514,Default A,refrezh,0,2,-2,27,173,-146,CT,27
1515,Default A,refrezh,0,0,0,0,0,0,T,27
1516,Deep Jungle,refrezh,0,0,0,0,0,0,CT,27
1517,Deep Jungle,refrezh,0,0,0,0,0,0,T,27
1518,Left Side Platform,refrezh,0,1,-1,0,84,-84,CT,27
1519,Left Side Platform,refrezh,0,0,0,0,0,0,T,27
1520,Close Left CT A Ramp,refrezh,0,0,0,0,0,0,CT,27
1521,Close Left CT A Ramp,refrezh,0,0,0,0,6,-6,T,27
1522,B Bombsite Cross to Catwalk,refrezh,0,0,0,0,0,0,CT,27
1523,B Bombsite Cross to Catwalk,refrezh,1,1,0,100,75,25,T,27
1524,Mid Close Connector,refrezh,0,0,0,0,0,0,CT,27
1525,Mid Close Connector,refrezh,0,0,0,0,0,0,T,27
1526,Snipers Palace Peek,refrezh,2,1,1,199,55,144,CT,27
1527,Snipers Palace Peek,refrezh,0,0,0,0,0,0,T,27
1528,CT Side Apps,refrezh,0,0,0,0,0,0,CT,27
1529,CT Side Apps,refrezh,0,1,-1,34,100,-66,T,27
1530,CT Catwalk,refrezh,1,1,0,82,116,-34,CT,27
1531,CT Catwalk,refrezh,0,0,0,0,0,0,T,27
1532,Close Market door,refrezh,0,0,0,0,0,0,CT,27
1533,Close Market door,refrezh,0,0,0,0,0,0,T,27
1534,Top Connector,refrezh,0,1,-1,0,60,-60,CT,27
1535,Top Connector,refrezh,0,0,0,0,0,0,T,27
1536,A Site,refrezh,0,0,0,0,0,0,CT,27
1537,A Site,refrezh,0,0,0,49,0,49,T,27
1538,Triple Box,refrezh,0,1,-1,21,21,0,CT,27
1539,Triple Box,refrezh,0,0,0,0,0,0,T,27
1540,T Spawn towards Apps,refrezh,1,0,1,94,0,94,CT,27
1541,T Spawn towards Apps,refrezh,0,0,0,0,0,0,T,27
1542,B site Market Plant,refrezh,0,1,-1,21,100,-79,CT,27
1543,B site Market Plant,refrezh,0,0,0,0,0,0,T,27
1544,Bottom Stairs,refrezh,0,0,0,22,21,1,CT,27
1545,Bottom Stairs,refrezh,0,0,0,0,0,0,T,27
1546,Catwalk T Aparments Peek,refrezh,0,0,0,0,43,-43,CT,27
1547,Catwalk T Aparments Peek,refrezh,0,1,-1,0,10,-10,T,27
1548,Catwalk Plant B Site,refrezh,0,0,0,0,0,0,CT,27
1549,Catwalk Plant B Site,refrezh,0,0,0,0,0,0,T,27
1550,CT Deep Catwalk Mid peek,refrezh,1,1,0,115,140,-25,CT,27
1551,CT Deep Catwalk Mid peek,refrezh,0,0,0,0,0,0,T,27
1552,Catwalk Connector Peek,refrezh,0,0,0,0,0,0,CT,27
1553,Catwalk Connector Peek,refrezh,0,1,-1,11,84,-73,T,27
1554,Top Balcony,refrezh,0,0,0,0,6,-6,CT,27
1555,Top Balcony,refrezh,1,1,0,100,137,-37,T,27
1556,Market Window Peek,refrezh,0,1,-1,0,67,-67,CT,27
1557,Market Window Peek,refrezh,0,0,0,0,0,0,T,27
1558,T Deep apps,refrezh,0,0,0,0,0,0,CT,27
1559,T Deep apps,refrezh,0,0,0,0,0,0,T,27
1560,CT Left Side,refrezh,0,0,0,0,0,0,CT,27
1561,CT Left Side,refrezh,0,0,0,0,0,0,T,27
1562,Deep Catwalk,refrezh,0,1,-1,0,41,-41,CT,27
1563,Deep Catwalk,refrezh,0,0,0,25,90,-65,T,27
1564,Mid Close Connector,tabseN,0,0,0,16,5,11,CT,27
1565,Mid Close Connector,tabseN,0,1,-1,0,100,-100,T,27
1566,Bottom Stairs,tabseN,1,1,0,121,51,70,CT,27
1567,Bottom Stairs,tabseN,0,2,-2,85,195,-110,T,27
1568,T Palace Stairs Peek,tabseN,0,1,-1,0,0,0,CT,27
1569,T Palace Stairs Peek,tabseN,0,1,-1,0,100,-100,T,27
1570,Snipers Palace Peek,tabseN,0,1,-1,5,100,-95,CT,27
1571,Snipers Palace Peek,tabseN,2,0,2,126,66,60,T,27
1572,Triple Box,tabseN,0,1,-1,0,100,-100,CT,27
1573,Triple Box,tabseN,0,1,-1,0,100,-100,T,27
1574,Default A,tabseN,0,1,-1,87,100,-13,CT,27
1575,Default A,tabseN,0,0,0,0,0,0,T,27
1576,A Site,tabseN,0,0,0,22,0,22,CT,27
1577,A Site,tabseN,0,0,0,0,0,0,T,27
1578,Deep Catwalk,tabseN,0,0,0,0,0,0,CT,27
1579,Deep Catwalk,tabseN,0,2,-2,0,179,-179,T,27
1580,Top Connector,tabseN,1,1,0,54,100,-46,CT,27
1581,Top Connector,tabseN,1,0,1,100,1,99,T,27
1582,Bench,tabseN,0,1,-1,41,100,-59,CT,27
1583,Bench,tabseN,0,0,0,0,0,0,T,27
1584,Underpass,tabseN,1,0,1,67,61,6,CT,27
1585,Underpass,tabseN,0,0,0,0,0,0,T,27
1586,Ticketbooth ,tabseN,0,0,0,25,0,25,CT,27
1587,Ticketbooth ,tabseN,0,0,0,0,0,0,T,27
1588,Right Side Snipers Nest,tabseN,0,0,0,0,0,0,CT,27
1589,Right Side Snipers Nest,tabseN,0,0,0,0,0,0,T,27
1590,B site Market Plant,tabseN,0,0,0,0,0,0,CT,27
1591,B site Market Plant,tabseN,0,1,-1,0,100,-100,T,27
1592,Back Left B Site From T's' Perspective,tabseN,0,1,-1,57,100,-43,CT,27
1593,Back Left B Site From T's' Perspective,tabseN,0,0,0,0,0,0,T,27
1594,Top Balcony,tabseN,0,0,0,0,0,0,CT,27
1595,Top Balcony,tabseN,1,1,0,84,100,-16,T,27
1596,Close Market door,tabseN,0,0,0,0,0,0,CT,27
1597,Close Market door,tabseN,0,0,0,0,0,0,T,27
1598,CT Outside Market,tabseN,0,0,0,0,0,0,CT,27
1599,CT Outside Market,tabseN,0,1,-1,0,34,-34,T,27
1600,Deep CT,tabseN,1,1,0,273,100,173,CT,27
1601,Deep CT,tabseN,0,0,0,0,0,0,T,27
1602,CT Side Apps,tabseN,0,0,0,0,0,0,CT,27
1603,CT Side Apps,tabseN,1,1,0,100,55,45,T,27
1604,Forest,tabseN,0,0,0,0,0,0,CT,27
1605,Forest,tabseN,0,0,0,0,0,0,T,27
1606,Close Left CT A Ramp,tabseN,0,0,0,0,0,0,CT,27
1607,Close Left CT A Ramp,tabseN,0,0,0,0,0,0,T,27
1608,Bottom Connector,tabseN,1,0,1,144,0,144,CT,27
1609,Bottom Connector,tabseN,0,0,0,0,0,0,T,27
1610,Arch,tabseN,0,0,0,0,0,0,CT,27
1611,Arch,tabseN,0,1,-1,0,100,-100,T,27
1612,Leftside Connector,tabseN,1,0,1,100,22,78,CT,27
1613,Leftside Connector,tabseN,0,0,0,0,0,0,T,27
1614,Deep Catwalk,Hobbit,0,0,0,0,0,0,CT,29
1615,Deep Catwalk,Hobbit,1,0,1,100,61,39,T,29
1616,A Site,Hobbit,1,0,1,132,35,97,CT,29
1617,A Site,Hobbit,0,0,0,4,68,-64,T,29
1618,Sandwhich,Hobbit,0,1,-1,26,100,-74,CT,29
1619,Sandwhich,Hobbit,0,1,-1,0,100,-100,T,29
1620,Top Balcony,Hobbit,3,2,1,265,152,113,CT,29
1621,Top Balcony,Hobbit,0,0,0,0,0,0,T,29
1622,T Palace Stairs Peek,Hobbit,0,0,0,0,0,0,CT,29
1623,T Palace Stairs Peek,Hobbit,0,0,0,0,0,0,T,29
1624,Ticketbooth ,Hobbit,0,0,0,0,8,-8,CT,29
1625,Ticketbooth ,Hobbit,0,0,0,36,0,36,T,29
1626,A Site Exposed to Stairs Connector Cat,Hobbit,0,1,-1,0,100,-100,CT,29
1627,A Site Exposed to Stairs Connector Cat,Hobbit,0,0,0,0,0,0,T,29
1628,Arch,Hobbit,0,0,0,0,0,0,CT,29
1629,Arch,Hobbit,0,0,0,0,0,0,T,29
1630,Top STairs,Hobbit,0,0,0,0,0,0,CT,29
1631,Top STairs,Hobbit,2,1,1,200,121,79,T,29
1632,CT Spawn,Hobbit,0,0,0,0,0,0,CT,29
1633,CT Spawn,Hobbit,0,0,0,0,0,0,T,29
1634,market,Hobbit,0,0,0,0,0,0,CT,29
1635,market,Hobbit,1,0,1,100,24,76,T,29
1636,Stairs Palace Peek,Hobbit,0,1,-1,87,100,-13,CT,29
1637,Stairs Palace Peek,Hobbit,0,0,0,0,0,0,T,29
1638,Catwalk Plant B Site,Hobbit,0,1,-1,16,100,-84,CT,29
1639,Catwalk Plant B Site,Hobbit,0,0,0,0,0,0,T,29
1640,Snipers Nest,Hobbit,0,0,0,0,0,0,CT,29
1641,Snipers Nest,Hobbit,1,1,0,100,91,9,T,29
1642,Back Left B Site From T's' Perspective,Hobbit,0,0,0,0,0,0,CT,29
1643,Back Left B Site From T's' Perspective,Hobbit,0,0,0,0,0,0,T,29
1644,Bottom Stairs,Hobbit,0,0,0,0,0,0,CT,29
1645,Bottom Stairs,Hobbit,0,0,0,0,0,0,T,29
1646,Close Market door,Hobbit,0,0,0,0,0,0,CT,29
1647,Close Market door,Hobbit,0,0,0,0,0,0,T,29
1648,Mid Close Connector,Hobbit,0,0,0,0,0,0,CT,29
1649,Mid Close Connector,Hobbit,0,1,-1,0,100,-100,T,29
1650,CT Left Side,Hobbit,0,1,-1,45,92,-47,CT,29
1651,CT Left Side,Hobbit,0,0,0,0,0,0,T,29
1652,Right Side Snipers Nest,Hobbit,0,0,0,0,0,0,CT,29
1653,Right Side Snipers Nest,Hobbit,0,0,0,0,0,0,T,29
1654,Top Mid Right Side,Hobbit,0,0,0,0,0,0,CT,29
1655,Top Mid Right Side,Hobbit,0,0,0,0,0,0,T,29
1656,Deep Palace,Hobbit,0,1,-1,20,100,-80,CT,29
1657,Deep Palace,Hobbit,0,0,0,0,0,0,T,29
1658,Default A,Hobbit,0,1,-1,0,100,-100,CT,29
1659,Default A,Hobbit,1,0,1,100,27,73,T,29
1660,CT Outside Market,Hobbit,0,0,0,0,0,0,CT,29
1661,CT Outside Market,Hobbit,0,0,0,0,0,0,T,29
1662,Tetris,Hobbit,0,0,0,0,0,0,CT,29
1663,Tetris,Hobbit,0,1,-1,77,32,45,T,29
1664,Deep CT,Hobbit,0,0,0,0,0,0,CT,29
1665,Deep CT,Hobbit,1,1,0,100,100,0,T,29
1666,Close A Ramp,Hobbit,0,0,0,0,0,0,CT,29
1667,Close A Ramp,Hobbit,0,1,-1,8,100,-92,T,29
1668,Tetris,nexa,1,0,1,41,0,41,CT,35
